CN,PREV_PLT_CN,INVYR,LAT,LON,STATECD,UNITCD,COUNTYCD,PLOT,ECOSUBCD
656662253126144,282501313489998,2020,30.371569,-94.440441,48,1,199,31,232Fb
656662254126144,282501314489998,2020,30.281628,-94.447837,48,1,199,12,232Fb
656662255126144,282501315489998,2020,30.233195,-94.338057,48,1,199,7,232Fb
656662256126144,282501316489998,2020,30.150156,-94.331797,48,1,199,76,232Fb
656662259126144,282501319489998,2020,30.145588,-94.484106,48,1,199,60,232Fb
656662260126144,282501320489998,2020,30.22062,-94.917042,48,1,291,80,232Fb
656662265126144,282501325489998,2020,31.849034,-94.106868,48,2,419,17,231Ea
740826274290487,353325048489998,2021,31.845847,-94.222618,48,2,419,12,231Ea
740826275290487,353325049489998,2021,31.762211,-94.156402,48,2,419,66,231Ea
740826276290487,353325050489998,2021,31.852722,-94.358656,48,2,419,82,231Ea
740826281290487,353325055489998,2021,31.548363,-94.266158,48,1,405,51,231Eg
740826291290487,353325065489998,2021,29.937678,-94.54186,48,1,291,71,232Ea
740826544290487,353325318489998,2021,30.236975,-95.142884,48,1,339,68,232Fb
740826546290487,353325320489998,2021,30.113268,-95.053457,48,1,291,84,232Fb
545869897126144,217594971020004,2019,32.460407,-94.68438,48,2,203,4,231Eg
545869903126144,217595063020004,2019,29.975033,-94.139911,48,1,245,126,232Ea
545869906126144,217594979020004,2019,30.163831,-94.140942,48,1,245,53,232Ea
545869908126144,217594981020004,2019,29.846704,-94.18917,48,1,245,30,232Ea
545869401126144,217594510020004,2019,30.238933,-95.493295,48,1,339,27,232Fb
545869403126144,217595028020004,2019,30.096389,-95.398478,48,1,339,120,232Fb
545869405126144,217594513020004,2019,30.025865,-94.695243,48,1,291,105,232Ea
484310859489998,46158944020004,2018,31.717123,-94.623927,48,2,347,7,231Eg
484310876489998,46158961020004,2018,30.37524,-94.648073,48,1,199,74,232Fb
484310883489998,46158968020004,2018,32.067925,-94.197243,48,2,365,66,231Ea
484310884489998,46158969020004,2018,31.985076,-94.100952,48,2,365,39,231Ea
545869721126144,217594809020004,2019,30.02065,-95.240037,48,1,201,57,232Fb
545869722126144,217594810020004,2019,29.898242,-95.15424,48,1,201,64,232Fb
545869723126144,217594811020004,2019,29.811944,-95.149704,48,1,201,92,255Da
545869728126144,217594815020004,2019,29.708186,-95.324557,48,1,201,30,255Da
545869730126144,217594817020004,2019,31.331644,-94.949936,48,1,455,62,232Fe
17597309010478,NA,2002,30.233825,-95.55783,48,1,339,103,232Fb
17573059010478,NA,2002,31.543306,-94.467091,48,2,347,69,231Eg
17586458010478,NA,2002,31.380414,-94.52817,48,1,5,36,232Fe
545869778126144,217594862020004,2019,30.848462,-94.226398,48,1,457,7,232Fa
708688987290487,282500992489998,2020,30.101132,-95.484038,48,1,201,197,232Fb
656661669126144,282501497489998,2020,30.551418,-95.729498,48,1,339,137,232Fa
656661676126144,282500703489998,2020,30.303165,-95.859815,48,1,185,92,232Fa
656661679126144,282500707489998,2020,30.069838,-95.909869,48,1,201,21,255Dd
740826299290487,353325073489998,2021,30.8363,-96.114464,48,1,313,48,255Ca
740826306290487,353325080489998,2021,30.118159,-95.603412,48,1,201,183,232Fb
740826307290487,353325081489998,2021,30.27771,-95.707719,48,1,339,6,232Fa
740826653290487,353325427489998,2021,31.676796,-95.232281,48,2,73,16,231Eg
656661720126144,282500750489998,2020,31.457196,-95.14599,48,1,225,6,231Ef
656662192126144,282501252489998,2020,30.335395,-94.750898,48,1,291,130,232Fb
740826689290487,353325463489998,2021,30.027322,-95.198212,48,1,201,13,232Fb
740826690290487,353325464489998,2021,29.903161,-95.20485,48,1,201,136,255Da
740826691290487,353325465489998,2021,29.848842,-95.101024,48,1,201,185,255Da
740826693290487,353325467489998,2021,29.852301,-95.249075,48,1,201,10,255Da
740826699290487,353325473489998,2021,29.606437,-95.297892,48,1,201,199,255Da
740826398290487,353325172489998,2021,31.029324,-94.689935,48,1,373,32,232Fe
740826607290487,353325381489998,2021,32.208733,-95.217397,48,2,423,52,231Eg
656662306126144,282501366489998,2020,30.917975,-93.890004,48,1,241,52,232Fa
656662308126144,282501368489998,2020,30.40958,-94.135529,48,1,199,34,232Fb
656662310126144,282501370489998,2020,30.194379,-94.078208,48,1,361,17,232Fb
656662323126144,282501383489998,2020,30.770439,-93.788095,48,1,351,107,232Fa
656662325126144,282501385489998,2020,30.772239,-93.922559,48,1,241,62,232Fa
656662326126144,282501386489998,2020,30.58613,-93.816669,48,1,351,30,232Fb
656662327126144,282501387489998,2020,30.457518,-93.708113,48,1,351,111,232Fc
545869934126144,217595005020004,2019,30.635447,-93.983288,48,1,241,92,232Fb
545869935126144,217595006020004,2019,30.699493,-94.12078,48,1,241,109,232Fb
545869936126144,217595007020004,2019,30.635944,-94.123265,48,1,457,28,232Fb
545869937126144,217595008020004,2019,30.550532,-94.026716,48,1,241,18,232Fb
545869939126144,217595009020004,2019,30.542337,-94.175841,48,1,457,13,232Fb
545869940126144,217595010020004,2019,30.386457,-94.054288,48,1,241,49,232Fb
545869942126144,217595067020004,2019,30.242183,-93.805741,48,1,361,5,232Fb
545869944126144,217595013020004,2019,30.322276,-93.920589,48,1,241,32,232Fb
545869945126144,217595014020004,2019,30.251215,-93.951885,48,1,241,107,232Fb
545869432126144,217594539020004,2019,31.152119,-94.678406,48,1,5,20,232Fe
545869433126144,217594540020004,2019,31.109291,-94.731832,48,1,5,86,232Fe
545869434126144,217594541020004,2019,31.17048,-94.826393,48,1,5,4,232Fe
545869435126144,217594542020004,2019,31.031506,-94.73832,48,1,373,105,232Fe
545869742126144,217594828020004,2019,30.379472,-94.70122,48,1,291,76,232Fb
545869230126144,217594348020004,2019,30.380072,-94.901834,48,1,291,135,232Fb
545869250126144,217594368020004,2019,31.708385,-94.999517,48,2,73,19,231Eg
484310886489998,46158971020004,2018,31.324253,-95.70531,48,1,289,89,255Ce
132071594010478,17540664010478,2008,29.934218,-95.556361,48,1,201,177,255Da
132058071010478,17510957010478,2008,31.017229,-95.34804,48,1,455,2,231Ef
132082800010478,17545211010478,2008,30.114715,-94.853755,48,1,291,106,232Fb
132038208010478,17545795010478,2008,30.909005,-96.186874,48,1,313,1,255Ca
47885357020004,NA,2013,29.181516,-95.479219,48,4,39,5,255Db
47885361020004,NA,2013,28.952922,-95.375831,48,4,39,130,255Dc
286952763489998,107413792010478,2014,29.398936,-96.499117,48,3,89,83,255Dd
473804728489998,107466737010478,2016,29.274995,-95.504288,48,4,39,123,255Db
548478594126144,129838920010478,2017,32.201846,-97.487628,48,3,251,45,255Ed
635269432126144,47885144020004,2018,28.977014,-95.797289,48,4,321,13,255Db
297166147489998,107464367010478,2015,30.276363,-97.255227,48,3,21,91,255Ca
47885144020004,NA,2013,28.977014,-95.797289,48,4,321,13,255Db
286951901489998,107506988010478,2014,29.802279,-96.414814,48,3,89,47,255Dd
297166545489998,107536495010478,2015,29.424812,-95.220615,48,4,39,71,255Da
484310571489998,46158658020004,2018,31.721498,-94.470422,48,2,347,20,231Ea
484310575489998,46158662020004,2018,31.994074,-94.406937,48,2,365,85,231Ea
484310585489998,46158672020004,2018,31.499768,-94.359201,48,2,347,13,231Eg
545869700126144,217594790020004,2019,30.889075,-95.341849,48,1,455,63,232Fa
545869707126144,217594796020004,2019,30.488293,-95.34387,48,1,407,26,232Fa
545869711126144,217594800020004,2019,30.320475,-95.29915,48,1,339,52,232Fa
545869220126144,217594339020004,2019,31.683281,-95.333375,48,2,1,86,231Eg
484310590489998,46158677020004,2018,31.194763,-94.327291,48,1,5,10,232Fe
484310594489998,46158681020004,2018,29.893109,-94.603417,48,1,291,120,232Ea
484310603489998,46158690020004,2018,30.909005,-96.186874,48,1,313,1,255Ca
484311083489998,46159168020004,2018,30.585853,-94.182918,48,1,457,90,232Fb
484311085489998,46159170020004,2018,30.24069,-93.988677,48,1,361,25,232Fb
484311150489998,46159235020004,2018,30.269324,-94.114749,48,1,199,96,232Fb
545869452126144,217594557020004,2019,29.850748,-94.756366,48,1,71,71,232Ea
545869454126144,217594559020004,2019,29.702234,-94.634099,48,1,71,81,232Ea
545869948126144,217595017020004,2019,30.590294,-93.714936,48,1,351,72,232Fc
545869275126144,217594390020004,2019,30.545864,-94.992405,48,1,407,28,232Fa
545869279126144,217595022020004,2019,30.382945,-95.054957,48,1,291,16,232Fb
545869280126144,217594394020004,2019,30.290141,-95.048797,48,1,291,78,232Fb
545869288126144,217594402020004,2019,30.161718,-94.7997,48,1,291,122,232Fb
545869289126144,217594403020004,2019,30.201099,-94.949646,48,1,291,108,232Fb
545869291126144,217594405020004,2019,30.204529,-95.051783,48,1,291,127,232Fb
545869640126144,217594733020004,2019,31.01441,-96.156078,48,1,289,49,255Cd
545869641126144,217594734020004,2019,30.887775,-96.014091,48,1,313,33,255Ca
545869663126144,217594754020004,2019,30.193848,-95.254325,48,1,339,10,232Fb
545869664126144,217594755020004,2019,30.144252,-95.199702,48,1,339,100,232Fb
545869683126144,217594774020004,2019,31.901276,-95.230711,48,2,73,64,231Eg
484311003489998,46159088020004,2018,31.215215,-94.854626,48,1,5,5,232Fe
484310437489998,46158564020004,2018,30.154566,-95.804223,48,1,473,15,232Fa
484310449489998,46158576020004,2018,31.110377,-95.042937,48,1,455,50,232Fe
484310450489998,46158577020004,2018,31.018078,-95.046936,48,1,455,68,232Fe
484310456489998,46158583020004,2018,30.195239,-95.506308,48,1,339,32,232Fb
545869864126144,217594943020004,2019,30.325902,-94.081627,48,1,241,35,232Fb
545869865126144,217595058020004,2019,30.232807,-94.09691,48,1,361,16,232Fb
545869384126144,217594494020004,2019,30.147629,-95.648651,48,1,339,34,232Fb
545869385126144,217594495020004,2019,30.073089,-95.660154,48,1,201,31,255Dd
545869389126144,217594499020004,2019,29.800926,-95.711526,48,1,201,178,255Da
545869882126144,217594957020004,2019,30.541773,-93.863387,48,1,351,112,232Fb
545869884126144,217594959020004,2019,30.14995,-94.090788,48,1,361,22,232Fb
484311034489998,46159119020004,2018,30.068887,-94.605879,48,1,291,69,232Ea
484310516489998,46158603020004,2018,31.943208,-94.116624,48,2,419,29,231Ea
484310523489998,46158610020004,2018,31.682729,-95.027087,48,2,73,21,231Eg
484310534489998,46158621020004,2018,30.989076,-94.895467,48,1,373,42,232Fe
484311046489998,46159131020004,2018,32.464509,-94.271467,48,2,203,95,231Ea
484311050489998,46159135020004,2018,30.723859,-94.169007,48,1,457,68,232Fa
545869550126144,217594650020004,2019,29.823488,-95.575225,48,1,201,55,255Da
484310546489998,46158633020004,2018,30.502085,-95.040064,48,1,407,69,232Fa
484310556489998,46158643020004,2018,30.338459,-94.945765,48,1,291,74,232Fb
484310558489998,46158645020004,2018,30.114715,-94.853755,48,1,291,106,232Fb
484310559489998,46158646020004,2018,30.201601,-94.852907,48,1,291,88,232Fb
484310560489998,46158647020004,2018,30.184467,-94.968254,48,1,291,140,232Fb
484310565489998,46158652020004,2018,29.932009,-95.004845,48,1,201,157,255Da
484310567489998,46158654020004,2018,29.71716,-94.953779,48,1,201,25,255Da
678976632126144,221697787020004,2019,37.245107,-80.079694,51,4,161,55,M221Db
678976638126144,221697791020004,2019,37.149999,-79.926952,51,2,67,30,M221Db
678976641126144,221697794020004,2019,36.634007,-79.916606,51,2,89,25,231Ia
535843633126144,52253000020004,2018,36.890251,-80.989861,51,5,197,30,M221Ab
535844562126144,52253927020004,2018,38.578166,-79.068009,51,4,165,175,M221Aa
433033845489998,252281179010854,2016,37.867918,-79.114263,51,3,125,46,M221Da
433033851489998,252281185010854,2016,37.647,-79.251221,51,3,9,45,M221Da
433033854489998,252281188010854,2016,36.96902,-79.288306,51,2,143,42,231Ib
433033860489998,252281194010854,2016,36.733323,-79.398648,51,2,143,160,231Ig
433033863489998,252281197010854,2016,36.816125,-79.679453,51,2,89,68,231Ia
335231543489998,220499702010854,2015,37.254781,-79.831494,51,2,19,45,M221Da
335231551489998,220499718010854,2015,37.033427,-80.083172,51,2,67,74,231Ib
335231553489998,220499722010854,2015,36.953775,-80.104253,51,2,67,12,231Ib
335231557489998,220499730010854,2015,36.563444,-79.982399,51,2,89,61,231Ia
678976443126144,221697629020004,2019,37.679414,-78.913197,51,3,125,6,231Ib
678976446126144,221697632020004,2019,37.57225,-78.942191,51,3,9,41,221De
678976457126144,221697641020004,2019,38.742304,-77.829898,51,3,61,70,221De
221698360020004,155532165010854,2014,37.301762,-76.492235,51,1,73,3,232Ib
433033775489998,252281072010854,2016,36.816315,-80.204864,51,2,141,35,231Ia
480976098489998,259204395010854,2017,37.102338,-80.438251,51,5,121,57,M221Ab
480976099489998,259204396010854,2017,37.380353,-80.540409,51,5,71,26,M221Aa
480976107489998,259204404010854,2017,37.603782,-79.8702,51,4,23,48,M221Aa
480976189489998,259204524010854,2017,36.80146,-79.439055,51,2,143,54,231Ia
480976142489998,259204347010854,2017,36.705362,-81.084773,51,5,77,18,M221Dc
480976193489998,259204528010854,2017,36.752528,-79.64968,51,2,143,94,231Ia
480976198489998,259204602010854,2017,39.228211,-78.229847,51,4,69,46,M221Ac
480976211489998,259204615010854,2017,37.828455,-78.757398,51,3,125,51,M221Da
678976471126144,221698395020004,2019,38.494013,-78.166891,51,3,47,35,221De
678976596126144,221697754020004,2019,36.858926,-81.543435,51,5,173,43,M221Ab
678976622126144,221697778020004,2019,37.305978,-79.724415,51,2,19,30,231Ib
535843609126144,52252978020004,2018,37.108347,-82.346306,51,5,51,49,M221Cb
535843619126144,52252988020004,2018,37.150033,-82.422941,51,5,51,33,M221Cc
480976266489998,259204876010854,2017,38.330794,-77.191944,51,1,99,5,232Ib
535843701126144,52253061020004,2018,39.178216,-78.22955,51,4,69,18,M221Ab
480976336489998,259204452010854,2017,37.362325,-79.685399,51,2,19,4,M221Da
480976337489998,259204531010854,2017,36.643826,-79.722052,51,2,89,21,231Ia
480976355489998,259204284010854,2017,37.261044,-82.263466,51,5,51,41,M221Ca
480976493489998,259204904010854,2017,37.235802,-77.602246,51,1,53,17,231If
535843954126144,52253290020004,2018,38.409714,-78.614552,51,4,165,119,M221Ab
535843955126144,52253291020004,2018,36.977725,-80.5507,51,5,155,22,M221Db
535844171126144,52253490020004,2018,37.78278,-78.263084,51,3,65,2,231Ib
433034363489998,252281588010854,2016,38.310188,-77.111244,51,1,99,33,232Ha
535843973126144,52253307020004,2018,36.870163,-80.219116,51,2,67,29,M221Db
535843989126144,52253321020004,2018,38.059817,-77.817703,51,3,109,90,231Ic
433034195489998,252281379010854,2016,37.174821,-78.543628,51,2,147,7,231Ic
480976702489998,259204938010854,2017,37.681298,-77.060144,51,1,101,44,232Ha
480976383489998,259204455010854,2017,37.437962,-79.96129,51,4,23,13,M221Aa
480976388489998,259204460010854,2017,37.113195,-79.954361,51,2,67,70,231Ib
480976391489998,259204463010854,2017,36.973398,-80.0349,51,2,67,26,231Ib
480976531489998,259204721010854,2017,38.220607,-78.225446,51,3,137,1,221Dd
480976540489998,259204730010854,2017,36.818878,-78.456684,51,2,117,53,231Id
480976542489998,259204732010854,2017,36.828049,-78.663867,51,2,37,43,231Ic
480976735489998,259205028010854,2017,36.809818,-76.68902,51,1,93,24,232Ha
535844190126144,52253508020004,2018,38.803234,-77.35853,51,3,59,9,221Dd
535843830126144,52253181020004,2018,36.829939,-76.6729,51,1,93,46,232Ha
480976556489998,259204381010854,2017,36.581637,-80.374025,51,2,141,22,231Ia
480976559489998,259204551010854,2017,37.557405,-79.214521,51,3,9,28,M221Da
335231937489998,220499794010854,2015,37.17237,-79.501067,51,2,19,32,231Ib
335231939489998,220499260010854,2015,36.707665,-82.616624,51,5,169,86,M221Aa
335231948489998,220499278010854,2015,36.797416,-83.027623,51,5,105,39,M221Cc
335231949489998,220499280010854,2015,36.69688,-83.079981,51,5,105,47,221Ja
433034415489998,252280882010854,2016,36.734731,-82.567828,51,5,169,89,M221Aa
480976568489998,259204298010854,2017,36.943981,-81.645098,51,5,173,25,M221Aa
535844005126144,52253334020004,2018,37.458264,-78.125541,51,2,145,22,231Ic
535844052126144,52253378020004,2018,37.018555,-78.513859,51,2,37,64,231Ic
433034259489998,252281140010854,2016,37.194548,-79.464391,51,2,19,2,231Ib
433034263489998,252281144010854,2016,37.463747,-79.678298,51,2,19,38,M221Da
433034266489998,252281227010854,2016,37.214092,-79.113761,51,2,31,86,231Ib
535844202126144,52253519020004,2018,38.362236,-77.638947,51,3,47,44,231Ib
535844218126144,52253858020004,2018,37.870437,-77.087826,51,1,97,9,232Ha
535844233126144,52253546020004,2018,36.681285,-76.877546,51,1,93,34,232Ha
335231897489998,220500854010854,2015,36.721559,-77.033848,51,1,175,33,232Ha
535843851126144,52253200020004,2018,36.903281,-82.087472,51,5,167,30,M221Aa
535843852126144,52253201020004,2018,36.739706,-81.679267,51,5,191,92,M221Ab
433034276489998,252281237010854,2016,38.8557,-78.470781,51,4,171,79,M221Ab
433034279489998,252281240010854,2016,38.780038,-78.525643,51,4,171,29,M221Ab
480976584489998,259204742010854,2017,39.027761,-77.628754,51,3,107,15,221De
480976585489998,259204743010854,2017,39.100739,-77.593921,51,3,107,46,221De
480976592489998,259204483010854,2017,38.028302,-79.482309,51,4,163,82,M221Aa
480976596489998,259204487010854,2017,37.790515,-79.469872,51,4,163,25,M221Ab
480976597489998,259204488010854,2017,37.726134,-79.481218,51,4,163,81,M221Ab
480976599489998,259204490010854,2017,37.644237,-79.504187,51,4,163,79,M221Ab
480976603489998,259204493010854,2017,37.408592,-79.601632,51,2,19,36,M221Da
480976605489998,259204495010854,2017,37.258996,-79.553836,51,2,19,84,231Ib
433034458489998,252281054010854,2016,37.304464,-80.071682,51,4,161,42,M221Ab
433034462489998,252281058010854,2016,37.141296,-80.14649,51,4,161,66,M221Db
433034466489998,252281062010854,2016,37.097651,-80.364417,51,5,121,14,M221Db
535843710126144,52253069020004,2018,37.953145,-78.66673,51,3,3,43,M221Da
535843711126144,52253070020004,2018,37.895813,-78.719125,51,3,3,66,M221Da
535843723126144,52253079020004,2018,37.414479,-78.955439,51,2,11,34,231Ib
535843740126144,52253095020004,2018,38.732822,-78.153242,51,3,157,23,221De
433034052489998,252281103010854,2016,37.116206,-79.824796,51,2,67,65,231Ib
433034062489998,252281113010854,2016,36.688177,-79.901735,51,2,89,3,231Ia
433034083489998,252281214010854,2016,37.738191,-78.798138,51,3,125,43,M221Da
433034088489998,252281219010854,2016,37.638808,-78.929031,51,3,125,54,231Ib
433034090489998,252281221010854,2016,37.64096,-79.097703,51,3,9,73,M221Da
433034092489998,252281223010854,2016,37.565494,-79.143079,51,3,9,74,231Ib
433034094489998,252281289010854,2016,37.237314,-78.956694,51,2,31,27,231Ib
433034100489998,220500118010854,2016,38.760717,-78.190823,51,3,157,47,M221Da
480976636489998,259204649010854,2017,38.226858,-78.567981,51,3,3,101,M221Da
535844067126144,52253392020004,2018,36.549151,-80.340102,51,2,141,73,231Ia
535844068126144,52253393020004,2018,36.821851,-82.110685,51,5,191,87,M221Aa
535844080126144,52253404020004,2018,36.739073,-82.282452,51,5,167,37,221Ja
535844085126144,52253409020004,2018,36.75819,-82.020882,51,5,191,39,M221Ab
433034106489998,252281300010854,2016,38.421635,-78.277343,51,3,113,12,M221Da
480976414489998,259204540010854,2017,37.74117,-78.856312,51,3,125,64,231Ib
480976416489998,259204542010854,2017,37.774373,-78.81217,51,3,125,69,M221Da
480976421489998,259204547010854,2017,37.632898,-79.044145,51,3,9,25,231Ib
535844104126144,52253428020004,2018,37.436518,-79.412819,51,2,19,17,M221Da
535844106126144,52253430020004,2018,37.38391,-79.442284,51,2,19,77,231Ib
535844107126144,52253431020004,2018,37.466163,-79.598245,51,4,23,28,M221Da
535844114126144,52253437020004,2018,37.44171,-79.088743,51,3,9,44,231Ib
535844119126144,52253442020004,2018,37.202973,-79.250509,51,2,31,59,231Ib
433034293489998,252281306010854,2016,37.821857,-78.687648,51,3,3,13,221De
433034309489998,252281322010854,2016,36.559425,-79.159214,51,2,83,122,231Ic
433034318489998,252281405010854,2016,37.98706,-78.102311,51,3,109,88,231Ib
433033936489998,252281547010854,2016,38.315791,-77.248891,51,1,99,12,232Ha
480976434489998,259204633010854,2017,38.709625,-78.115995,51,3,157,8,221De
480976439489998,259204638010854,2017,38.517037,-78.249547,51,3,113,52,M221Da
480976444489998,259204643010854,2017,38.269302,-78.378502,51,3,79,8,221De
535843893126144,52253238020004,2018,37.303143,-79.831287,51,2,19,86,M221Da
535843898126144,52253243020004,2018,36.931515,-80.156585,51,2,67,90,M221Db
433034339489998,252281500010854,2016,38.858101,-77.292348,51,3,59,63,221Dd
433034348489998,252281509010854,2016,38.462031,-77.340171,51,3,179,2,232Ad
480976639489998,259204652010854,2017,37.150317,-78.778852,51,2,37,50,231Ic
480976664489998,259204751010854,2017,37.890555,-78.106103,51,3,65,11,231Ic
480976668489998,259204755010854,2017,37.450194,-78.210721,51,2,49,31,231Ic
433033972489998,252281643010854,2016,37.763693,-76.913716,51,1,97,55,232Ha
480976293489998,259204975010854,2017,38.04546,-76.851815,51,1,159,26,232Ha
535843908126144,52253251020004,2018,36.614936,-79.667384,51,2,143,13,231Ia
535843915126144,52253258020004,2018,38.315098,-78.719324,51,4,165,61,M221Ab
535843918126144,52253261020004,2018,37.752718,-78.887571,51,3,125,27,231Ib
535843919126144,52253262020004,2018,37.805482,-78.929795,51,3,125,20,M221Da
535843921126144,52253263020004,2018,37.890637,-79.02645,51,3,125,48,M221Da
535843925126144,52253833020004,2018,37.751658,-79.120993,51,3,9,26,M221Da
535843927126144,52253268020004,2018,37.590368,-79.193441000000007,51,3,9,49,M221Da
535843938126144,52253278020004,2018,38.844752,-78.04297,51,3,61,88,M221Da
535843939126144,52253279020004,2018,38.762744,-78.073207,51,3,157,18,221De
535843940126144,52253280020004,2018,38.889151,-78.222392,51,4,187,22,M221Da
433034114489998,252281014010854,2016,36.856747,-80.766238,51,5,35,46,M221Db
535843672126144,52253036020004,2018,37.636274,-79.706231,51,4,23,70,M221Aa
433034153489998,252281494010854,2016,37.281008,-77.996225,51,2,7,55,231Ic
535843770126144,52253822020004,2018,36.646472,-78.526749,51,2,117,8,231Id
535843778126144,52253131020004,2018,38.258178,-77.205497,51,1,99,26,232Ha
535843779126144,52253132020004,2018,38.268976,-77.358007,51,3,179,7,232Ha
535843799126144,52253151020004,2018,38.07051,-76.669675,51,1,193,5,232Ha
535843697126144,52253815020004,2018,36.832418,-79.562008,51,2,143,49,231Ia
433033874489998,252281280010854,2016,37.94559,-78.785411,51,3,125,81,M221Da
433033989489998,252281736010854,2016,36.964352,-76.528271,51,1,93,61,232Ha
433034005489998,252281098010854,2016,37.36566,-79.731667,51,2,19,118,M221Da
535844125126144,52253447020004,2018,38.693053,-78.4637,51,4,139,15,M221Ab
535844142126144,52253463020004,2018,38.023303,-78.651483,51,3,3,83,221De
535844146126144,52253465020004,2018,37.032881,-78.832707,51,2,37,62,231Ic
433033906489998,252281370010854,2016,38.289793,-78.078448,51,3,137,35,221Dd
480976214489998,259204618010854,2017,37.858247,-79.085593,51,3,125,71,M221Da
480976220489998,259204624010854,2017,37.360656,-78.877859,51,2,11,41,231Ib
480976233489998,259204707010854,2017,38.733251,-77.805382,51,3,61,5,221De
480976237489998,259204711010854,2017,38.646308,-78.150972,51,3,157,16,221De
433034009489998,220499352010854,2016,37.039329,-81.95889,51,5,167,73,M221Aa
433034021489998,252280935010854,2016,37.183698,-82.032923,51,5,27,57,M221Cb
433034023489998,252280937010854,2016,37.188227,-82.223332,51,5,51,27,M221Cb
480976475489998,259204817010854,2017,38.034325,-77.843365,51,3,109,18,231Ic
52253261020004,214888480010854,2013,37.752718,-78.887571,51,3,125,27,231Ib
52253262020004,214888479010854,2013,37.805482,-78.929795,51,3,125,20,M221Da
52253263020004,214888477010854,2013,37.890637,-79.02645,51,3,125,48,M221Da
52253268020004,214888391010854,2013,37.590368,-79.193441000000007,51,3,9,49,M221Da
259204817010854,142969324010478,2012,38.034325,-77.843365,51,3,109,18,231Ic
678977058126144,221698180020004,2019,36.701404,-83.332583,51,5,105,40,M221Ce
678977065126144,221698187020004,2019,36.66382,-81.305458,51,5,77,53,M221Dc
678977083126144,221698204020004,2019,39.010887,-78.004492,51,4,43,13,M221Da
678977085126144,221698207020004,2019,37.629528,-80.027686,51,4,23,5,M221Aa
52253278020004,214888431010854,2013,38.844752,-78.04297,51,3,61,88,M221Da
52253279020004,214888501010854,2013,38.762744,-78.073207,51,3,157,18,221De
52253280020004,214888649010854,2013,38.889151,-78.222392,51,4,187,22,M221Da
221697613020004,155532462010854,2014,36.622544,-79.590372,51,2,143,26,231Ig
221697617020004,155532153010854,2014,39.192839,-78.42022,51,4,69,52,M221Ac
221697618020004,155532146010854,2014,39.103173,-78.28612,51,4,69,30,M221Ab
221697621020004,155532609010854,2014,38.963083,-78.374575,51,4,171,67,M221Ab
221697628020004,155532402010854,2014,37.851236,-78.904997,51,3,125,62,M221Da
221697629020004,155532396010854,2014,37.679414,-78.913197,51,3,125,6,231Ib
221697632020004,155531852010854,2014,37.57225,-78.942191,51,3,9,41,221De
221697641020004,155532102010854,2014,38.742304,-77.829898,51,3,61,70,221De
52253290020004,214888629010854,2013,38.409714,-78.614552,51,4,165,119,M221Ab
52253291020004,214888740010854,2013,36.977725,-80.5507,51,5,155,22,M221Db
52253307020004,214888260010854,2013,36.870163,-80.219116,51,2,67,29,M221Db
52253437020004,214888393010854,2013,37.44171,-79.088743,51,3,9,44,231Ib
52253442020004,214888238010854,2013,37.202973,-79.250509,51,2,31,59,231Ib
52253447020004,214888600010854,2013,38.693053,-78.4637,51,4,139,15,M221Ab
678977104126144,221698223020004,2019,36.665163,-80.415629,51,2,141,26,M221Db
678977114126144,221698234020004,2019,36.998015,-79.881466,51,2,67,56,231Ib
259204381010854,142975922010478,2012,36.581637,-80.374025,51,2,141,22,231Ia
259204395010854,142973064010478,2012,37.102338,-80.438251,51,5,121,57,M221Ab
259204396010854,142960315010478,2012,37.380353,-80.540409,51,5,71,26,M221Aa
52253463020004,214888375010854,2013,38.023303,-78.651483,51,3,3,83,221De
52253465020004,214888255010854,2013,37.032881,-78.832707,51,2,37,62,231Ic
52253490020004,214888434010854,2013,37.78278,-78.263084,51,3,65,2,231Ib
678977124126144,221698449020004,2019,38.210661,-78.945267,51,4,15,126,M221Ab
678977125126144,221698244020004,2019,38.293841,-79.044053,51,4,15,1,M221Ab
678977127126144,221698246020004,2019,38.21358,-79.129295,51,4,15,100,M221Ab
259204876010854,142967204010478,2012,38.330794,-77.191944,51,1,99,5,232Ib
259204904010854,142956491010478,2012,37.235802,-77.602246,51,1,53,17,231If
52253321020004,214888468010854,2013,38.059817,-77.817703,51,3,109,90,231Ic
221698028020004,155531814010854,2014,38.034696,-78.528582,51,3,3,86,221De
221698054020004,155532172010854,2014,37.685787,-78.079954,51,3,75,27,231Ic
259204452010854,142941484010478,2012,37.362325,-79.685399,51,2,19,4,M221Da
259204455010854,142942838010478,2012,37.437962,-79.96129,51,4,23,13,M221Aa
259204460010854,142959042010478,2012,37.113195,-79.954361,51,2,67,70,231Ib
259204463010854,142959026010478,2012,36.973398,-80.0349,51,2,67,26,231Ib
678977156126144,221698274020004,2019,38.917395,-78.030175,51,3,61,17,M221Da
678977161126144,221698451020004,2019,38.125206,-78.242038,51,3,3,102,221De
259204284010854,142956007010478,2012,37.261044,-82.263466,51,5,51,41,M221Ca
259204298010854,142984280010478,2012,36.943981,-81.645098,51,5,173,25,M221Aa
52253334020004,214888358010854,2013,37.458264,-78.125541,51,2,145,22,231Ic
221698204020004,155532032010854,2014,39.010887,-78.004492,51,4,43,13,M221Da
259204730010854,142971438010478,2012,36.818878,-78.456684,51,2,117,53,231Id
259204732010854,142952377010478,2012,36.828049,-78.663867,51,2,37,43,231Ic
