pltID,LAT,LON
4_51_165_119,38.409714,-78.614552
4_51_165_175,38.578166,-79.068009
4_51_165_61,38.315098,-78.719324
4_51_69_42,39.066261,-78.301322
5_51_105_31,36.742418,-83.101733
5_51_155_22,36.977725,-80.5507
5_51_191_87,36.821851,-82.110685
5_51_197_30,36.890251,-80.989861
5_51_51_49,37.108347,-82.346306
2_24_33_1314,38.632689,-76.732788
1_39_131_5620,38.989908,-82.993719
2_39_127_13398,39.604859,-82.216821
2_39_73_4638,39.378446,-82.659223
3_39_59_5764,39.885843,-81.579003
3_39_67_3343,40.189637,-81.08443
4_39_153_7019,41.326728,-81.417526
5_42_59_1941,39.84653,-80.11864
8_42_107_2795,40.71837,-76.22762
3_54_39_140,38.237959,-81.595989
3_54_45_6,37.741708,-81.778973
4_54_103_2014,39.502371,-80.725793
4_54_103_2417,39.611964,-80.821224
4_54_79_23,38.422221,-81.960329
1_1_3_58,31.279889,-87.778588
2_1_119_63,32.688974,-88.049037
3_1_123_53,32.920489,-85.778603
3_1_47_9,32.4259,-86.838085
4_1_125_159,33.492289,-87.635886
1_12_1_98,29.498554,-82.397181
1_13_251_17,32.637985,-81.651299
1_13_251_35,32.686268,-81.430645
1_13_271_25,31.87924,-82.967544
1_13_51_103,31.771383,-81.086228
1_13_91_50,32.398948,-83.185337
2_13_155_16,31.647471,-83.217783
2_13_155_8,31.576663,-83.337587
2_13_27_22,30.781559,-83.528399
2_13_27_8,30.928654,-83.561992
2_13_93_47,32.251126,-83.797982
3_13_197_12,32.325202,-84.444464
3_13_23_9,32.48346,-83.314977
3_13_243_98,31.876118,-84.741646
3_13_245_28,33.320852,-81.923507
3_13_261_3,31.963673,-84.272211
3_13_301_26,33.34262,-82.681714
3_13_319_32,32.829534,-83.190213
4_13_121_28,34.090815,-84.377852
5_13_15_23,34.367922,-84.836671
2_22_109_60,29.453022,-90.725888
2_22_57_98,29.840875,-90.614685
2_22_77_24,30.668409,-91.707946
2_22_7_24,29.755225,-91.059515
2_22_93_5,30.144942,-90.656935
2_22_9_29,31.140545,-92.214019
3_22_115_102,30.927736,-92.93013
3_22_115_68,31.229635,-92.924168
3_22_11_12,30.495542,-93.224155
3_22_11_44,30.538547,-93.676136
3_22_11_53,30.49056,-93.373045
3_22_19_7,30.193054,-93.673064
3_22_39_1,30.797596,-92.319033
3_22_39_14,30.757618,-92.208633
3_22_39_17,30.795028,-92.473021
3_22_39_8,30.711359,-92.46178
3_22_3_13,30.626942,-92.669546
3_22_3_14,30.582534,-93.069594
3_22_3_21,30.706695,-92.765621
3_22_59_10,31.536992,-92.268541
3_22_79_122,30.974407,-92.309868
3_22_79_16,31.317174,-92.324108
3_22_79_33,31.408739,-92.828934
3_22_79_93,30.972632,-92.618522
3_22_85_11,31.322021,-93.585104
3_22_85_34,31.639609,-93.512043
4_22_103_55,30.494715,-90.005735
4_22_105_39,30.404769,-90.303218
4_22_105_51,30.539665,-90.55671
4_22_105_57,30.410755,-90.358724
4_22_33_11,30.66474,-91.103748
4_22_33_27,30.629657,-90.953642
4_22_33_6,30.450933,-91.007671
4_22_37_16,30.759915,-91.046506
4_22_37_22,30.839807,-91.062198
4_22_37_26,30.881632,-91.10888
4_22_37_5,30.875694,-91.143237
4_22_63_13,30.628807,-90.651248
4_22_63_14,30.542023,-90.851799
4_22_63_35,30.316678,-90.712282
4_22_63_40,30.451975,-90.704907
4_22_63_54,30.583383,-90.602671
5_22_111_23,32.669043,-92.378807
5_22_127_20,32.048796,-92.554905
5_22_127_32,31.84618,-92.878049
5_22_127_42,31.716301,-92.626256
5_22_15_98,32.638174,-93.713426
5_22_17_101,32.24321,-94.034359
5_22_17_41,32.932721,-93.872824
5_22_31_55,32.098314,-93.699538
5_22_73_49,32.667897,-92.014642
5_22_81_4,32.064539,-93.400816
1_45_29_52,32.844592,-80.781808
1_45_53_56,32.399269,-81.1405
1_45_5_30,32.887264,-81.304939
1_45_5_53,33.090055,-81.298229
2_45_15_59,33.144408,-80.04421
2_45_19_16,32.908331,-79.829373
2_45_67_71,34.199258,-79.416677
2_45_67_75,34.196256,-79.484512
2_51_143_26,36.622544,-79.590372
2_51_143_71,37.011515,-79.506863
2_51_19_30,37.305978,-79.724415
2_51_19_73,37.435268,-79.286889
2_51_31_14,37.113858,-78.982259
2_51_31_46,37.128653,-79.170851
2_51_37_46,37.10319,-78.548244
2_51_67_56,36.998015,-79.881466
2_51_89_25,36.634007,-79.916606
3_51_125_47,37.887504,-78.758867
3_51_125_6,37.679414,-78.913197
3_51_125_61,37.829686,-78.978559
3_51_125_62,37.851236,-78.904997
3_51_125_87,37.81623,-79.054376
3_51_3_86,38.034696,-78.528582
3_51_47_35,38.494013,-78.166891
3_51_61_17,38.917395,-78.030175
3_51_61_70,38.742304,-77.829898
3_51_75_27,37.685787,-78.079954
3_51_79_10,38.328294,-78.542635
3_51_9_39,37.621135,-79.393535
3_51_9_43,37.658923,-79.019781
4_51_15_1,38.293841,-79.044053
4_51_15_100,38.21358,-79.129295
4_51_15_126,38.210661,-78.945267
4_51_161_55,37.245107,-80.079694
4_51_163_55,37.610245,-79.546536
4_51_23_40,37.562335,-79.894272
4_51_43_13,39.010887,-78.004492
4_51_69_30,39.103173,-78.28612
4_51_69_52,39.192839,-78.42022
4_51_69_54,39.331807,-78.34126
5_51_105_40,36.701404,-83.332583
5_51_121_20,37.258989,-80.528637
5_51_173_43,36.858926,-81.543435
5_51_195_15,36.987402,-82.728363
5_51_195_72,37.08184,-82.539144
5_51_77_53,36.66382,-81.305458
1_12_109_84,29.718354,-81.301857
