SITE,FD,SU,GSL,R10MM,R20MM,RX5DAY,SDII,DROUGHTLEN
2_22_97_33,13.290322580645162,216.32258064516128,362.51612903225805,56.935483870967744,28.06451612903226,197.88838709677418,17.548883824583516,29.903225806451612
2_22_97_4,15.516129032258064,212.3548387096774,361.0967741935484,54.87096774193548,25.967741935483872,193.0061290322581,17.656066480167834,29
2_22_97_49,12.870967741935484,215.8709677419355,362.51612903225805,56.12903225806452,26.741935483870968,192.10064516129032,16.537532481066833,28.870967741935484
2_22_99_19,10.838709677419354,216.96774193548387,363.03225806451616,54.935483870967744,25.451612903225808,180.34774193548387,16.040486026907047,28.677419354838708
2_22_99_21,11.612903225806452,217.16129032258064,363.06451612903226,55.67741935483871,26,178.50516129032258,15.927036443563688,27.612903225806452
3_22_11_123,19.806451612903224,211.61290322580646,361.5483870967742,56.516129032258064,27.903225806451612,180.75870967741938,17.582915087082554,29.838709677419356
3_22_11_32,16.451612903225808,211.51612903225808,361.64516129032256,57.096774193548384,29.903225806451612,178.49354838709675,18.141597528988708,28.870967741935484
3_22_11_41,20,211,361.16129032258067,53.935483870967744,26.548387096774192,171.88,16.363104369894984,28.35483870967742
3_22_19_10,11.612903225806452,213.03225806451613,362.6774193548387,51.935483870967744,27.774193548387096,180.69548387096773,16.613277895139376,30.129032258064516
3_22_39_13,15.483870967741936,214,361.51612903225805,53.483870967741936,25.774193548387096,179.40935483870967,17.028649443450067,28.032258064516128
3_22_39_16,17.419354838709676,212.38709677419354,361.03225806451616,53.58064516129032,25.612903225806452,188.51741935483872,16.880802091617657,27.741935483870968
3_22_39_28,14.096774193548388,213.3548387096774,361.19354838709677,54.354838709677416,25,174.8648387096774,16.233515506143547,28.193548387096776
3_22_3_16,14.709677419354838,212.03225806451613,361.2903225806452,53.70967741935484,26.29032258064516,175.2832258064516,16.69307262174656,30.161290322580644
3_22_3_4,17.322580645161292,211.4516129032258,361.03225806451616,53.096774193548384,25.580645161290324,173.87967741935483,16.879584021615642,31.129032258064516
3_22_3_43,14.129032258064516,212.06451612903226,361.258064516129,54.58064516129032,25.483870967741936,172.63193548387096,16.45924680252558,30.225806451612904
3_22_3_44,14.903225806451612,212.51612903225808,361.258064516129,53.516129032258064,25.677419354838708,175.0132258064516,16.453817335305374,29.387096774193548
3_22_3_45,17.096774193548388,211.61290322580646,361.4516129032258,54.25806451612903,26.06451612903226,169.60870967741937,16.829649432593694,30.387096774193548
3_22_3_53,17.032258064516128,211.83870967741936,361.258064516129,53.12903225806452,26.225806451612904,175.81451612903228,17.054258230233682,32
3_22_3_8,15.935483870967742,211.8709677419355,361.35483870967744,54.41935483870968,28.451612903225808,176.93580645161293,17.73991103876703,29.387096774193548
3_22_53_13,12.516129032258064,213.1290322580645,362.48387096774195,52.935483870967744,28.677419354838708,181.818064516129,17.19427349910801,30.032258064516128
3_22_53_15,12.483870967741936,212.5483870967742,362.5483870967742,53.87096774193548,27.612903225806452,174.61290322580646,16.809085204006045,28.419354838709676
3_22_69_83,28.129032258064516,204.16129032258064,357.38709677419354,48.96774193548387,24.032258064516128,175.50548387096777,16.599428217820517,33.16129032258065
3_22_79_51,19.677419354838708,210.5483870967742,360.80645161290323,54.41935483870968,26.032258064516128,182.46548387096774,16.55049738252797,29.903225806451612
3_22_85_8,28.161290322580644,203.83870967741936,357.4193548387097,48.774193548387096,24.193548387096776,180.42612903225802,16.92892469119575,30.483870967741936
4_22_103_68,16.032258064516128,209.48387096774192,362.7096774193548,58.774193548387096,28.612903225806452,186.77483870967737,16.801543670452304,30.193548387096776
4_22_117_18,20.580645161290324,211.7741935483871,362.2903225806452,56.354838709677416,27.06451612903226,188.85516129032257,16.499665708089452,29.193548387096776
4_22_117_2,24.967741935483872,209.58064516129033,360.96774193548384,57.74193548387097,29.774193548387096,188.75387096774193,17.989105912202753,27.903225806451612
4_22_37_1,22.93548387096774,206.96774193548387,359.61290322580646,58,29.580645161290324,186.35709677419354,19.03433202840285,26.870967741935484
4_22_63_26,14.806451612903226,218.7741935483871,362.48387096774195,54.87096774193548,28.258064516129032,206.32806451612907,17.478214239389082,29.774193548387096
5_22_111_45,43.25806451612903,190.5483870967742,346.2258064516129,51.58064516129032,26.225806451612904,161.18032258064517,17.089761164957615,30.741935483870968
5_22_127_60,29.258064516129032,202.6451612903226,358.2903225806452,52.03225806451613,25.741935483870968,174.8816129032258,16.85366906084179,30.387096774193548
5_22_13_24,34,197.1290322580645,354.258064516129,53.03225806451613,27.612903225806452,180.98000000000002,18.327038011353448,29.870967741935484
5_22_13_6,34.225806451612904,196.06451612903226,354.741935483871,53.225806451612904,27.161290322580644,180.47225806451613,18.302980311910275,31.387096774193548
5_22_17_10,32.32258064516129,197.32258064516128,353.96774193548384,44.87096774193548,23.35483870967742,154.41709677419354,15.355028438056976,34.54838709677419
5_22_17_19,31.096774193548388,198.90322580645162,355.0967741935484,47.32258064516129,24.419354838709676,162.5406451612903,16.562399855455727,33.645161290322584
5_22_31_20,29.419354838709676,202.61290322580646,356.8709677419355,49.41935483870968,24.838709677419356,173.3474193548387,17.534501734649734,31.967741935483872
5_22_49_39,34.225806451612904,197.29032258064515,353.64516129032256,52.58064516129032,26.258064516129032,178.71774193548387,18.064087212730506,33.064516129032256
5_22_61_13,39.74193548387097,193.67741935483872,349.06451612903226,52.03225806451613,26.70967741935484,167.3341935483871,17.26641631629469,31.70967741935484
5_22_81_26,31.93548387096774,199.8709677419355,354.93548387096774,52.45161290322581,26.451612903225808,175.01129032258063,17.885756004658194,30.741935483870968
1_28_149_50,33.74193548387097,194.96774193548387,353.4516129032258,53.87096774193548,26.612903225806452,165.78451612903226,16.352184282958014,30.096774193548388
1_28_27_56,43.83870967741935,175.25806451612902,336.8709677419355,49.193548387096776,24.193548387096776,133.40709677419355,15.637737744241495,29.548387096774192
1_28_51_60,38.064516129032256,190.3548387096774,347.3225806451613,50.645161290322584,24.93548387096774,147.91677419354838,15.952474680895449,32
3_28_101_29,45.70967741935484,194.29032258064515,354.8709677419355,51.354838709677416,24.838709677419356,141.8838709677419,15.577704911219122,28.35483870967742
3_28_101_64,47,192.5483870967742,354,54.41935483870968,26.032258064516128,145.12806451612906,17.096293764261475,29.677419354838708
3_28_121_19,36.29032258064516,198.67741935483872,355.8709677419355,50.61290322580645,24.70967741935484,149.95645161290327,15.198582565109616,29.903225806451612
3_28_121_25,36.87096774193548,198.4516129032258,355.48387096774195,51.58064516129032,25.580645161290324,154.23548387096776,15.702669515977625,29.580645161290324
3_28_127_15,39.806451612903224,196.93548387096774,355.96774193548384,54,26.225806451612904,156.6248387096774,16.397429744143743,28.903225806451612
3_28_61_63,43.29032258064516,195.67741935483872,356.3225806451613,55.67741935483871,26.580645161290324,148.68032258064514,16.50545118185335,29.322580645161292
3_28_69_42,49,185.4516129032258,350.7741935483871,53.45161290322581,25.64516129032258,143.0435483870968,16.346061075135907,25.70967741935484
3_28_75_55,47.41935483870968,191.96774193548387,354.80645161290323,51.645161290322584,25.612903225806452,146.88064516129035,15.824660504585728,26.322580645161292
3_28_75_7,46.25806451612903,193.8709677419355,355.38709677419354,56.516129032258064,26.483870967741936,149.26225806451612,16.404754942696616,28.806451612903224
3_28_75_71,46.41935483870968,193.51612903225808,355.6774193548387,51.61290322580645,24.677419354838708,141.69741935483873,15.471933765646124,28.516129032258064
3_28_75_76,45.096774193548384,192.48387096774192,355.48387096774195,56.38709677419355,26.193548387096776,144.77032258064517,16.721431792348184,27.258064516129032
4_28_109_11,17.967741935483872,208.80645161290323,362.7096774193548,56.25806451612903,27.451612903225808,186.86064516129034,16.547642269138617,30.483870967741936
4_28_109_20,19.35483870967742,207.3548387096774,361.51612903225805,59.29032258064516,27.806451612903224,184.15516129032258,16.198786659294175,29.032258064516128
4_28_109_30,21,210.7741935483871,361.7741935483871,56,27.516129032258064,180.1825806451613,16.360083075507596,28.161290322580644
4_28_109_37,18.93548387096774,208.96774193548387,362.16129032258067,55.58064516129032,27.096774193548388,184.37161290322578,16.233859989002813,30.29032258064516
4_28_153_18,36.74193548387097,204.3548387096774,359.5483870967742,58.12903225806452,27.580645161290324,159.13483870967747,17.61195478954721,28.967741935483872
4_28_153_51,36.96774193548387,202.58064516129033,358.19354838709677,56.83870967741935,26.741935483870968,158.3832258064516,16.868947307858846,28.06451612903226
4_28_31_14,35.45161290322581,201,358.7741935483871,52.16129032258065,25.387096774193548,152.51935483870963,15.988263298442835,28.096774193548388
4_28_35_24,24.419354838709676,208.83870967741936,361.4193548387097,58.096774193548384,27.516129032258064,176.16806451612905,16.01910190148554,29.06451612903226
4_28_39_8,21.032258064516128,206.83870967741936,361.96774193548384,56.74193548387097,28.483870967741936,193.68935483870968,17.37900720983066,30.096774193548388
4_28_45_13,9.290322580645162,205.61290322580646,362.80645161290323,60.096774193548384,32.70967741935484,214.9487096774194,19.35326199117239,33.516129032258064
4_28_45_26,9.548387096774194,204.90322580645162,362.80645161290323,59.16129032258065,32.645161290322584,216.98612903225805,19.451379048252093,34.03225806451613
4_28_45_33,13.774193548387096,208.16129032258064,363.06451612903226,57.193548387096776,27.967741935483872,191.80612903225804,16.758933111096432,29.967741935483872
4_28_45_36,14.516129032258064,205.51612903225808,362.4193548387097,58.096774193548384,27.225806451612904,198.45645161290324,16.891211414101374,30.93548387096774
4_28_45_54,10.258064516129032,204.67741935483872,362.7741935483871,59.83870967741935,31.096774193548388,216.72322580645158,18.671719291394304,33.45161290322581
4_28_47_56,17.70967741935484,205.5483870967742,361.51612903225805,62.41935483870968,31.096774193548388,203.86354838709678,17.47536466574614,32.25806451612903
4_28_47_63,12.419354838709678,202.41935483870967,362.61290322580646,56.903225806451616,28.903225806451612,208.31903225806454,17.224460299563827,32.74193548387097
4_28_47_78,15.935483870967742,204.09677419354838,362.2258064516129,60.74193548387097,29.322580645161292,205.4551612903226,17.36894285019812,32.096774193548384
4_28_59_17,16.612903225806452,204.67741935483872,362.64516129032256,57.225806451612904,29.161290322580644,204.58064516129033,18.012049454287983,30.419354838709676
4_28_67_37,35.12903225806452,202.74193548387098,358.7741935483871,54.29032258064516,25.741935483870968,156.00322580645164,15.225705216052855,28.06451612903226
4_28_67_42,36.41935483870968,201.16129032258064,358.5483870967742,53.225806451612904,25.548387096774192,154.14290322580646,15.566900937567048,28.225806451612904
4_28_67_43,34.16129032258065,204.32258064516128,358.96774193548384,53.70967741935484,25.70967741935484,153.64838709677423,15.286094473602676,29.387096774193548
4_28_67_71,35.70967741935484,201.80645161290323,358.7741935483871,51.70967741935484,25.870967741935484,150.9338709677419,15.418626080997608,29.419354838709676
4_28_91_6,23.387096774193548,211.1290322580645,360.96774193548384,55.29032258064516,26.70967741935484,167.79193548387096,15.77074047930011,27.64516129032258
4_28_91_8,25.806451612903224,210.5483870967742,360.80645161290323,53.32258064516129,25.387096774193548,164.6745161290323,15.49071347434038,27.419354838709676
5_28_113_1,27.806451612903224,205.25806451612902,359.80645161290323,58.193548387096776,27.70967741935484,171.05225806451617,16.2022408630558,29.129032258064516
5_28_113_25,28.967741935483872,204.61290322580646,359.741935483871,58.806451612903224,28.06451612903226,168.61387096774192,16.19523866229437,28.06451612903226
5_28_113_27,26.29032258064516,208.41935483870967,360.64516129032256,59.45161290322581,30,175.39741935483872,17.125383243747297,27.774193548387096
5_28_113_28,26.451612903225808,207.90322580645162,360.64516129032256,60.064516129032256,29.483870967741936,176.30999999999995,16.964919067013078,27.258064516129032
5_28_113_9,27.451612903225808,207.2258064516129,359.741935483871,58.58064516129032,28.06451612903226,170.52225806451614,16.32095025992841,28.580645161290324
5_28_157_27,21.193548387096776,207.25806451612902,360.4516129032258,55.54838709677419,27.806451612903224,176.25774193548386,18.25927562541474,29.451612903225808
5_28_157_42,21.580645161290324,207.5483870967742,360.06451612903226,53.67741935483871,28.032258064516128,178.9651612903226,18.53579291211,30.451612903225808
5_28_1_49,27.258064516129032,202.93548387096774,359.4193548387097,56.354838709677416,28.129032258064516,171.3890322580645,18.334165474739507,30.35483870967742
1_37_101_12,59.225806451612904,158.25806451612902,342.38709677419354,44.483870967741936,19.612903225806452,128.75548387096777,12.331566560580368,25.967741935483872
3_37_169_26,91.93548387096774,140.19354838709677,314.35483870967744,44.774193548387096,18.451612903225808,118.70903225806451,11.695223930521056,28.35483870967742
3_37_25_15,61.645161290322584,158.93548387096774,339.3225806451613,43.806451612903224,17.903225806451612,120.88677419354839,12.294443067869762,27.225806451612904
3_37_7_21,56.25806451612903,171.4516129032258,349.5483870967742,45.67741935483871,18.129032258064516,132.53096774193546,12.774647564746296,29.06451612903226
4_37_115_25,107.87096774193549,94.12903225806451,295,50.96774193548387,15.32258064516129,99.77483870967743,10.099301278704466,22.161290322580644
4_37_115_41,105.45161290322581,102.41935483870968,300.0967741935484,46.45161290322581,14.258064516129032,97.15161290322581,9.79039681833765,23.451612903225808
4_37_115_43,98.51612903225806,121.93548387096774,311.61290322580646,41,13.32258064516129,91.53580645161288,9.235394043192716,26.70967741935484
4_37_193_81,88.16129032258064,145.96774193548387,315.6774193548387,45.54838709677419,18.70967741935484,124.44096774193547,11.42077802728119,28.677419354838708
4_37_27_18,79.6774193548387,140.29032258064515,316.5483870967742,48.806451612903224,20.193548387096776,132.54741935483872,11.971069493502554,28.225806451612904
4_37_99_37,99.64516129032258,111.64516129032258,311.03225806451616,59.064516129032256,24.741935483870968,140.89032258064515,12.852347969409411,25.032258064516128
1_45_13_94,17.419354838709676,197.70967741935485,361.80645161290323,45.83870967741935,18.548387096774192,143.62612903225806,13.102922078206829,34.16129032258065
1_45_29_110,22.903225806451612,199.90322580645162,361.35483870967744,48.38709677419355,20.06451612903226,141.0058064516129,13.367982141971659,33.516129032258064
1_45_53_61,21.258064516129032,201.61290322580646,361.7741935483871,48.516129032258064,19.806451612903224,146.83258064516127,13.653706924553767,34.806451612903224
1_45_75_168,35.774193548387096,192.96774193548387,358.83870967741933,47.516129032258064,19.451612903225808,139.58129032258066,13.883358300280046,29.967741935483872
2_45_19_5,15.193548387096774,189.93548387096774,362.16129032258067,48.193548387096776,21.032258064516128,147.3258064516129,13.603103894305338,31.903225806451612
2_45_25_120,53.193548387096776,175,352.51612903225805,46.516129032258064,18.548387096774192,133.13032258064516,12.74278091208153,29.129032258064516
2_45_31_68,46.67741935483871,182.32258064516128,355.38709677419354,43.935483870967744,17.258064516129032,130.56516129032258,12.127651396348636,28.612903225806452
2_45_43_141,29.258064516129032,185.19354838709677,359.16129032258067,51.45161290322581,23.29032258064516,178.0464516129032,15.77909029994814,28.580645161290324
2_45_55_55,52.774193548387096,178.19354838709677,353,44.61290322580645,17.806451612903224,127.15935483870965,12.653626616326333,28.677419354838708
3_45_21_45,72.41935483870968,159.1290322580645,332.4516129032258,50.03225806451613,19.70967741935484,121.98548387096776,12.364543339325957,28.451612903225808
3_45_45_52,56.61290322580645,159.09677419354838,343.80645161290323,47.61290322580645,19.903225806451612,125.90193548387099,12.532825208735064,28.419354838709676
3_45_59_18,60.12903225806452,166.1290322580645,344.5483870967742,44.54838709677419,18.870967741935484,124.70516129032258,12.991658932026835,31.838709677419356
1_47_167_36,59.87096774193548,161.41935483870967,316.6774193548387,51.774193548387096,23.096774193548388,139.6319354838709,14.282029954958816,27.903225806451612
1_47_183_42,77.38709677419355,153.2258064516129,303.5483870967742,48.935483870967744,22.838709677419356,130.05516129032256,13.206763242302815,26.548387096774192
1_47_77_40,75.74193548387096,160,315.7096774193548,52.70967741935484,23.06451612903226,143.12032258064517,13.98039641203991,24.838709677419356
3_47_159_23,80.58064516129032,148.80645161290323,310.93548387096774,58.096774193548384,24.806451612903224,136.80903225806452,14.69665748962686,23.612903225806452
3_47_15_18,89.7741935483871,142.90322580645162,306.2258064516129,58.25806451612903,23.774193548387096,140.01451612903224,13.193142951071861,23.129032258064516
3_47_15_21,88.2258064516129,145.19354838709677,310.06451612903226,57.25806451612903,23.129032258064516,140.24,12.946469870471349,23.483870967741936
3_47_37_41,79.09677419354838,155.2258064516129,312.4193548387097,56.38709677419355,25.806451612903224,143.1432258064516,14.416815451010985,24.258064516129032
3_47_41_20,82.06451612903226,150,314.03225806451616,52.064516129032256,22.387096774193548,136.09774193548387,12.345846927041233,23.483870967741936
3_47_55_48,71.3225806451613,156.1290322580645,323.38709677419354,57.70967741935484,25.677419354838708,142.6806451612903,14.047205426851804,24.258064516129032
4_47_115_39,71.29032258064517,140.48387096774192,317.48387096774195,55.483870967741936,24.967741935483872,142.69290322580642,13.382270477205685,22.516129032258064
4_47_137_13,92.70967741935483,126.83870967741936,299.83870967741933,59.806451612903224,23.451612903225808,125.57741935483871,12.917373226921233,23.774193548387096
4_47_141_26,80.35483870967742,154.32258064516128,316.35483870967744,51.32258064516129,21.838709677419356,133.62064516129033,12.78748947275244,24.193548387096776
4_47_141_29,86.7741935483871,129.67741935483872,304.61290322580646,56,24.129032258064516,140.34387096774194,12.114655892742501,23.29032258064516
4_47_175_10,84.7741935483871,129.29032258064515,308.5483870967742,58.54838709677419,24.29032258064516,142.47193548387094,12.906904908708936,22.677419354838708
4_47_49_44,84.64516129032258,149.67741935483872,314.80645161290323,49.58064516129032,19.387096774193548,120.11193548387097,11.476472577147344,24.548387096774192
5_47_107_31,77.7741935483871,152.03225806451613,317.8709677419355,55.67741935483871,23.096774193548388,138.84161290322578,13.292472052671705,25.06451612903226
5_47_121_14,75.90322580645162,153.90322580645162,317.64516129032256,53.225806451612904,22.419354838709676,140.53838709677422,13.141609133975479,24.806451612903224
5_47_145_37,74.38709677419355,151.4516129032258,317.51612903225805,54.354838709677416,22.64516129032258,137.96,12.89244134053095,24.29032258064516
5_47_9_41,83.12903225806451,136.96774193548387,315.51612903225805,56.354838709677416,21.193548387096776,115.94258064516129,11.087974294889973,23.612903225806452
1_51_133_19,66.51612903225806,136.51612903225808,320.06451612903226,46.064516129032256,17.193548387096776,137.57806451612905,11.899705743724747,27.677419354838708
1_51_193_5,70.83870967741936,138.06451612903226,320.80645161290323,43.70967741935484,16.70967741935484,128.40612903225806,11.397984124408085,29.774193548387096
1_51_93_34,67.51612903225806,151.32258064516128,334.61290322580646,48.096774193548384,17.774193548387096,138.38032258064516,12.175794924232733,25.419354838709676
1_51_93_46,61.645161290322584,149.80645161290323,335.5806451612903,47.38709677419355,18.419354838709676,145.54032258064515,12.02143731122758,25.032258064516128
1_51_97_9,77.35483870967742,143.25806451612902,320.4193548387097,42.645161290322584,16.387096774193548,120.70064516129031,11.553879513910916,30.032258064516128
1_51_99_26,82.70967741935483,136.2258064516129,308.2903225806452,43.12903225806452,17.06451612903226,128.21967741935487,11.548156786292203,29.322580645161292
2_51_141_26,112.93548387096774,94.74193548387096,287,51.806451612903224,22.806451612903224,137.59225806451616,12.697681118609479,25.677419354838708
2_51_143_13,94.09677419354838,141.51612903225808,314.03225806451616,43.774193548387096,17.032258064516128,121.44290322580646,11.290007896159889,28.580645161290324
2_51_143_38,95.70967741935483,142.51612903225808,313.19354838709677,44.193548387096776,16.193548387096776,118.74741935483873,11.068067001854708,30
2_51_143_49,99.03225806451613,134.51612903225808,305.51612903225805,45.096774193548384,17.548387096774192,122.32000000000002,11.33221758423552,29.096774193548388
2_51_145_22,95.35483870967742,142.6451612903226,309.16129032258067,41.516129032258064,15.32258064516129,108.49645161290323,11.1094534348168,30.70967741935484
2_51_19_17,96.41935483870968,131.3548387096774,300.3225806451613,44.193548387096776,16.35483870967742,118.12645161290325,11.330218798025466,30.35483870967742
2_51_19_77,92.48387096774194,138.8709677419355,306.9032258064516,41.03225806451613,15.225806451612904,114.93677419354839,10.96002461748491,31.612903225806452
2_51_19_86,112.74193548387096,102.12903225806451,280.6774193548387,51.806451612903224,19.774193548387096,134.39838709677417,12.065238156493853,28.193548387096776
2_51_37_64,92.7741935483871,139.1290322580645,310.4516129032258,43.903225806451616,16.032258064516128,114.57967741935485,12.23824429444162,32.064516129032256
2_51_67_30,97.58064516129032,126.64516129032258,298.96774193548384,41,15.838709677419354,130.78677419354838,10.571349644254449,30.129032258064516
2_51_67_64,92.12903225806451,137.93548387096774,309.51612903225805,40.58064516129032,15.67741935483871,125.10774193548387,10.721183077913311,30.774193548387096
2_51_67_90,113.80645161290323,97.19354838709677,284.0967741935484,45.903225806451616,18.70967741935484,141.23225806451612,11.832353173743417,28.06451612903226
3_51_109_90,91.19354838709677,136.03225806451613,303.16129032258067,44.354838709677416,15.419354838709678,113.2948387096774,11.133583061683812,31.35483870967742
3_51_125_20,105.58064516129032,121.3225806451613,289.3225806451613,47.67741935483871,19.258064516129032,120.38548387096773,13.285000708542945,27.93548387096774
3_51_125_27,97.51612903225806,131.19354838709677,299.19354838709677,41.25806451612903,17,109.6525806451613,12.424178220622709,29.806451612903224
3_51_157_38,104.16129032258064,123.64516129032258,286.2903225806452,40.935483870967744,15.612903225806452,116.33354838709678,10.75587149765998,30.967741935483872
3_51_179_7,84.3225806451613,137.19354838709677,307,42.38709677419355,16.129032258064516,123.37903225806453,11.245050786948877,30.096774193548388
3_51_3_102,94.64516129032258,132.6451612903226,300.64516129032256,41.25806451612903,16.096774193548388,112.2816129032258,10.832151481561484,30.06451612903226
3_51_3_66,98.12903225806451,126.29032258064517,296.1290322580645,46.03225806451613,17.903225806451612,116.8190322580645,11.860366632539847,28.258064516129032
3_51_47_44,91.03225806451613,134,299.7096774193548,41.25806451612903,15.774193548387096,111.54129032258066,11.003247500779416,30.29032258064516
3_51_59_9,90.25806451612904,125.45161290322581,290.741935483871,43.61290322580645,15.903225806451612,119.97032258064516,10.88192916679964,29.741935483870968
3_51_61_88,106.06451612903226,113.38709677419355,279.48387096774195,43.58064516129032,16.096774193548388,114.32161290322581,10.955688230021336,30.612903225806452
3_51_9_26,109.80645161290323,119.41935483870968,291.03225806451616,48.45161290322581,19.032258064516128,118.12290322580645,12.728439336431938,28.322580645161292
3_51_9_44,96.16129032258064,133.96774193548387,306.03225806451616,42.70967741935484,15.548387096774194,112.90032258064517,11.33822859164169,28.483870967741936
3_51_9_49,107.03225806451613,120.2258064516129,290.7741935483871,50.16129032258065,19.29032258064516,119.20967741935485,12.838876449212002,26.35483870967742
4_51_139_15,110.6774193548387,126.25806451612904,284.741935483871,36.903225806451616,12.870967741935484,102.86677419354838,10.004894560390783,32.45161290322581
4_51_165_119,106.70967741935483,121.06451612903226,285.4193548387097,37.74193548387097,13.483870967741936,105.52354838709677,10.20488132261393,34.58064516129032
4_51_165_175,136.25806451612902,80.41935483870968,248.2258064516129,42.38709677419355,14.064516129032258,104.81258064516129,10.547495128067126,30.032258064516128
4_51_165_61,107.25806451612904,117.06451612903226,281.48387096774195,39.25806451612903,13.709677419354838,109.74354838709678,10.366803053742947,32.83870967741935
4_51_69_42,111.7741935483871,122.93548387096774,275.4516129032258,35.32258064516129,11.64516129032258,95.4748387096774,9.424405253941412,32.03225806451613
5_51_105_31,101.54838709677419,118.06451612903226,295.06451612903226,58.38709677419355,20.193548387096776,123.42483870967742,11.660181332322216,21.483870967741936
5_51_155_22,115,100.45161290322581,281.4516129032258,39.25806451612903,14.806451612903226,106.73774193548388,10.105483023575317,29.06451612903226
5_51_191_87,112.12903225806451,94.6774193548387,279.1290322580645,51.806451612903224,14.67741935483871,95.30129032258066,9.891542092983379,22.93548387096774
5_51_197_30,118.51612903225806,104.58064516129032,280.9032258064516,38.61290322580645,12.483870967741936,100.35870967741934,9.528110285598977,29
5_51_51_49,108,115.87096774193549,291.19354838709677,47.29032258064516,14.03225806451613,94.0574193548387,9.153414319334804,23.258064516129032
2_24_33_1314,80.16129032258064,127.25806451612904,301.64516129032256,42.483870967741936,16.64516129032258,128.35967741935482,11.39694285589143,31.516129032258064
1_39_131_5620,111.06451612903226,128.03225806451613,273.5806451612903,41.903225806451616,12.870967741935484,92.95967741935483,9.653685269870357,23.870967741935484
2_39_127_13398,121.58064516129032,114.12903225806451,263.3225806451613,42.45161290322581,12.580645161290322,88.99290322580644,9.555771452501618,24.29032258064516
2_39_73_4638,119.48387096774194,110.96774193548387,258.38709677419354,44,13.935483870967742,89.03870967741935,9.909162177222244,20.612903225806452
3_39_59_5764,116.12903225806451,109.58064516129032,260.5483870967742,41.45161290322581,10.903225806451612,88.08354838709678,8.948877895028454,24.967741935483872
3_39_67_3343,118.48387096774194,103.2258064516129,257.4516129032258,42.516129032258064,10.419354838709678,83.87967741935482,8.462178315312835,23.548387096774192
4_39_153_7019,121.80645161290323,87.2258064516129,240.5483870967742,38.25806451612903,11.451612903225806,84.03870967741935,7.821638131350776,24.483870967741936
5_42_59_1941,123.87096774193549,103,254.32258064516128,42.25806451612903,12.03225806451613,86.97258064516127,8.57266467736759,22.451612903225808
8_42_107_2795,133.6451612903226,88,239.67741935483872,46.87096774193548,19.677419354838708,117.42612903225806,11.235789506628441,23.129032258064516
3_54_39_140,107.51612903225806,130.06451612903226,284.93548387096774,46.61290322580645,14.64516129032258,94.18645161290324,9.160630311532717,24.096774193548388
3_54_45_6,116.38709677419355,97,275.258064516129,60.67741935483871,19.419354838709676,105.75451612903227,10.94150154822184,20.580645161290324
4_54_103_2014,130.1290322580645,114.64516129032258,259.64516129032256,50.774193548387096,14.516129032258064,89.96903225806452,9.559545576700767,22.193548387096776
4_54_103_2417,119,118.90322580645162,268.7096774193548,43.29032258064516,12.774193548387096,85.64096774193548,8.985054494021009,24.548387096774192
4_54_79_23,109.70967741935483,133.67741935483872,282.4516129032258,43.67741935483871,15.096774193548388,93.55870967741936,9.211683816913615,24.387096774193548
1_1_3_58,27.677419354838708,209.38709677419354,361.51612903225805,56.483870967741936,25.387096774193548,171.7690322580645,16.55502096996869,30.322580645161292
2_1_119_63,41.064516129032256,192.38709677419354,355.93548387096774,52.354838709677416,23.70967741935484,136.4083870967742,15.283907892907765,29.612903225806452
3_1_123_53,54.03225806451613,177.48387096774192,349.5483870967742,52.935483870967744,24.548387096774192,129.1,14.956492823475267,27.129032258064516
3_1_47_9,36.225806451612904,198.51612903225808,357.83870967741933,49.096774193548384,23.032258064516128,139.26096774193547,15.099196256475711,29.06451612903226
4_1_125_159,52.58064516129032,182.48387096774192,350.6774193548387,55.25806451612903,24.93548387096774,135.88838709677418,15.232559278741347,27.806451612903224
1_12_1_98,10.419354838709678,257.2903225806452,363.6774193548387,48.83870967741935,19.096774193548388,145.0151612903226,12.875312710995852,37.87096774193548
1_13_251_17,30.032258064516128,201.09677419354838,359.5483870967742,44.70967741935484,20.096774193548388,129.0383870967742,15.55377609799517,31.93548387096774
1_13_251_35,29.096774193548388,202.80645161290323,359.9032258064516,45.25806451612903,19.129032258064516,132.43387096774194,14.595282818677155,31.741935483870968
1_13_271_25,25.06451612903226,207.61290322580646,361.2903225806452,45.774193548387096,18.741935483870968,124.35580645161289,14.274356131649611,31.838709677419356
1_13_51_103,9.451612903225806,199.61290322580646,362.93548387096774,45.61290322580645,21.322580645161292,156.60870967741937,14.955490328968319,38.45161290322581
1_13_91_50,30.322580645161292,199.51612903225808,359.4516129032258,47.16129032258065,20,128.5974193548387,14.740310079028843,32.193548387096776
2_13_155_16,23.903225806451612,206.6451612903226,361.3225806451613,45.74193548387097,18.096774193548388,126.11290322580645,13.934588176097074,32.38709677419355
2_13_155_8,23.677419354838708,206.8709677419355,361.3225806451613,45.32258064516129,18.548387096774192,129.4964516129032,13.890770871869037,32.774193548387096
2_13_27_22,19.129032258064516,224.38709677419354,362.06451612903226,51.67741935483871,23.838709677419356,157.88612903225805,16.554317500783398,36.096774193548384
2_13_27_8,19.225806451612904,220.70967741935485,361.7096774193548,50.32258064516129,22.838709677419356,155.50064516129032,16.16875549401097,34.83870967741935
2_13_93_47,31.516129032258064,197.70967741935485,359.3225806451613,47.38709677419355,19.677419354838708,126.48709677419357,14.000670062505108,31.387096774193548
